user_id,state,age,gender,caste,residential,annual_salary,occupation,minority,marital_status,disability
5288,Andhra Pradesh,63,Male,ST,Rural,51377,Farmer,No,Married,No
5289,Maharashtra,36,Other,SC,Urban,240099,Employed,No,Married,Yes
5290,Uttar Pradesh,30,Other,SC,Rural,101414,Farmer,No,Widowed,No
5291,Uttar Pradesh,41,Male,ST,Rural,192038,Daily Wage Worker,No,Widowed,Yes
5292,Rajasthan,32,Female,SC,Urban,856830,Employed,No,Married,No
5293,Madhya Pradesh,37,Male,General,Urban,410884,Self-employed,No,Widowed,Yes
5294,Telangana,25,Male,OBC,Rural,179522,Daily Wage Worker,No,Married,Yes
5295,Uttar Pradesh,59,Female,General,Rural,108166,Farmer,No,Married,Yes
5296,Uttar Pradesh,64,Female,General,Urban,648610,Employed,No,Married,No
5297,Madhya Pradesh,69,Male,ST,Rural,144154,Farmer,No,Married,Yes
5298,Bihar,30,Other,General,Urban,1272506,Employed,No,Widowed,No
5299,Bihar,64,Male,SC,Rural,47791,Farmer,No,Married,No
5300,Bihar,70,Female,ST,Rural,71515,Farmer,Yes,Married,No
5301,Rajasthan,52,Female,General,Rural,96050,Farmer,No,Married,No
5302,Madhya Pradesh,46,Other,ST,Rural,131046,Farmer,No,Married,No
5303,Bihar,33,Other,ST,Rural,44471,Farmer,No,Married,Yes
5304,Bihar,36,Other,General,Urban,191799,Self-employed,No,Married,No
5305,Bihar,58,Male,General,Rural,566330,Self-employed,No,Married,No
5306,Andhra Pradesh,58,Male,SC,Urban,726802,Employed,Yes,Married,Yes
5307,Andhra Pradesh,34,Male,ST,Rural,111064,Farmer,No,Married,Yes
5308,Madhya Pradesh,53,Female,ST,Rural,99778,Farmer,No,Married,No
5309,Bihar,24,Female,ST,Rural,52979,Farmer,No,Married,Yes
5310,Madhya Pradesh,27,Male,General,Rural,709946,Self-employed,No,Married,Yes
5311,Rajasthan,26,Other,ST,Rural,17185,Farmer,No,Unmarried,No
5312,Maharashtra,39,Male,General,Urban,137637,Self-employed,No,Married,No
5313,Telangana,57,Male,General,Urban,586272,Employed,No,Married,Yes
5314,Uttar Pradesh,39,Male,SC,Urban,744188,Self-employed,Yes,Married,Yes
5315,Bihar,40,Other,SC,Rural,104288,Farmer,No,Unmarried,No
5316,Telangana,40,Male,OBC,Rural,104050,Farmer,No,Married,Yes
5317,Madhya Pradesh,61,Other,SC,Urban,1043615,Employed,No,Married,Yes
5318,Bihar,44,Male,SC,Rural,208514,Daily Wage Worker,No,Married,No
5319,Bihar,48,Female,SC,Rural,32815,Farmer,No,Married,No
5320,Bihar,35,Male,ST,Rural,38864,Farmer,No,Married,No
5321,Rajasthan,31,Male,SC,Rural,1382546,Employed,No,Unmarried,Yes
5322,Uttar Pradesh,56,Female,General,Rural,106254,Farmer,No,Married,No
5323,Uttar Pradesh,25,Female,General,Urban,20545,Student,No,Unmarried,No
5324,Uttar Pradesh,22,Other,SC,Rural,6938,Farmer,Yes,Married,Yes
5325,Uttar Pradesh,28,Female,ST,Rural,97612,Farmer,Yes,Married,Yes
5326,Andhra Pradesh,34,Female,ST,Rural,160730,Farmer,No,Married,Yes
5327,Bihar,63,Female,SC,Urban,223890,Employed,No,Married,No
5328,Uttar Pradesh,30,Female,General,Urban,1037652,Employed,No,Married,No
5329,Maharashtra,65,Male,General,Urban,904845,Employed,No,Married,Yes
5330,Telangana,59,Other,General,Urban,869116,Employed,No,Married,Yes
5331,Rajasthan,47,Male,OBC,Rural,39389,Farmer,No,Married,No
5332,Maharashtra,67,Male,ST,Rural,52965,Farmer,No,Married,No
5333,Andhra Pradesh,43,Male,OBC,Urban,1104105,Employed,No,Unmarried,Yes
5334,Telangana,38,Other,SC,Rural,241902,Daily Wage Worker,No,Married,No
5335,Andhra Pradesh,22,Other,SC,Urban,1050101,Employed,Yes,Married,Yes
5336,Madhya Pradesh,55,Male,General,Rural,132991,Farmer,No,Unmarried,Yes
5337,Rajasthan,33,Female,ST,Urban,223420,Employed,No,Married,No
5338,Maharashtra,61,Female,General,Urban,522343,Employed,No,Married,Yes
5339,Andhra Pradesh,28,Female,General,Rural,33007,Student,No,Unmarried,Yes
5340,Telangana,30,Female,ST,Urban,557474,Employed,No,Married,Yes
5341,Rajasthan,43,Female,General,Rural,533530,Self-employed,No,Married,No
5342,Andhra Pradesh,19,Other,OBC,Rural,33766,Farmer,No,Unmarried,Yes
5343,Madhya Pradesh,19,Male,General,Rural,1642482,Employed,No,Married,Yes
5344,Uttar Pradesh,34,Female,General,Urban,267000,Employed,No,Married,Yes
5345,Andhra Pradesh,58,Other,ST,Urban,96174,Farmer,No,Married,No
5346,Rajasthan,49,Other,OBC,Rural,174924,Farmer,No,Married,Yes
5347,Andhra Pradesh,37,Male,ST,Rural,111200,Farmer,No,Unmarried,No
5348,Telangana,60,Other,SC,Urban,257927,Employed,Yes,Married,Yes
5349,Telangana,57,Female,SC,Rural,103294,Farmer,No,Married,No
5350,Bihar,41,Male,ST,Rural,24971,Farmer,No,Married,No
5351,Uttar Pradesh,24,Male,ST,Urban,664361,Employed,No,Married,No
5352,Telangana,29,Other,ST,Urban,1028178,Employed,Yes,Married,No
5353,Bihar,52,Male,SC,Rural,54347,Farmer,No,Married,Yes
5354,Uttar Pradesh,64,Female,General,Urban,656936,Self-employed,No,Unmarried,Yes
5355,Madhya Pradesh,37,Other,General,Rural,469340,Self-employed,No,Widowed,Yes
5356,Uttar Pradesh,47,Male,ST,Rural,154521,Farmer,No,Married,No
5357,Andhra Pradesh,21,Other,OBC,Rural,266127,Daily Wage Worker,No,Married,No
5358,Rajasthan,47,Female,SC,Rural,250285,Daily Wage Worker,No,Widowed,Yes
5359,Telangana,44,Male,General,Rural,1051387,Government Employee,No,Married,No
5360,Bihar,54,Male,OBC,Rural,63758,Farmer,No,Married,No
5361,Madhya Pradesh,30,Male,SC,Urban,534105,Employed,No,Widowed,No
5362,Uttar Pradesh,49,Male,General,Rural,56953,Farmer,No,Married,Yes
5363,Maharashtra,30,Female,ST,Urban,195536,Self-employed,No,Widowed,Yes
5364,Telangana,61,Female,SC,Urban,587744,Employed,No,Married,No
5365,Maharashtra,55,Male,SC,Urban,1480083,Employed,No,Widowed,Yes
5366,Uttar Pradesh,19,Male,ST,Rural,43467,Farmer,No,Married,No
5367,Madhya Pradesh,61,Male,General,Rural,486387,Employed,No,Married,Yes
5368,Andhra Pradesh,30,Female,ST,Rural,106622,Daily Wage Worker,Yes,Married,No
5369,Rajasthan,58,Female,ST,Rural,39252,Farmer,No,Married,Yes
5370,Madhya Pradesh,52,Female,ST,Rural,143712,Farmer,No,Married,Yes
5371,Uttar Pradesh,25,Male,OBC,Rural,87580,Farmer,No,Married,Yes
5372,Andhra Pradesh,36,Male,ST,Rural,46117,Farmer,No,Married,No
5373,Bihar,51,Other,SC,Rural,20364,Farmer,No,Widowed,No
5374,Rajasthan,24,Female,General,Rural,2558,Farmer,No,Married,Yes
5375,Andhra Pradesh,23,Other,ST,Rural,165338,Farmer,Yes,Married,No
5376,Uttar Pradesh,47,Other,SC,Rural,124740,Farmer,Yes,Married,No
5377,Telangana,56,Other,General,Rural,36912,Farmer,No,Married,No
5378,Uttar Pradesh,66,Other,ST,Rural,135236,Farmer,No,Widowed,No
5379,Bihar,49,Other,General,Urban,90953,Employed,No,Widowed,Yes
5380,Madhya Pradesh,25,Female,OBC,Rural,74617,Farmer,No,Married,Yes
5381,Andhra Pradesh,32,Male,SC,Urban,172979,Farmer,No,Married,No
5382,Uttar Pradesh,36,Other,General,Urban,390782,Self-employed,No,Married,No
5383,Maharashtra,60,Other,OBC,Rural,193938,Farmer,No,Married,Yes
5384,Uttar Pradesh,28,Male,OBC,Rural,478598,Self-employed,No,Married,Yes
5385,Telangana,31,Other,General,Urban,1902765,Employed,No,Widowed,No
5386,Telangana,47,Other,SC,Rural,172195,Daily Wage Worker,No,Widowed,No
5387,Madhya Pradesh,63,Male,ST,Rural,60109,Farmer,No,Married,No
5388,Andhra Pradesh,24,Male,ST,Urban,27337,Farmer,No,Unmarried,No
5389,Telangana,30,Other,OBC,Urban,437241,Self-employed,No,Married,No
5390,Telangana,52,Other,ST,Rural,16027,Farmer,No,Married,Yes
5391,Telangana,58,Other,OBC,Urban,518371,Self-employed,No,Married,No
5392,Uttar Pradesh,54,Female,SC,Rural,55219,Farmer,Yes,Married,No
5393,Madhya Pradesh,47,Female,SC,Rural,32761,Farmer,Yes,Married,No
5394,Bihar,67,Other,SC,Rural,136633,Farmer,No,Married,No
5395,Rajasthan,34,Male,SC,Rural,101686,Farmer,No,Widowed,Yes
5396,Andhra Pradesh,56,Male,General,Urban,235178,Employed,No,Married,No
5397,Madhya Pradesh,24,Male,OBC,Rural,589372,Employed,No,Married,No
5398,Rajasthan,64,Male,General,Rural,27920,Farmer,No,Unmarried,Yes
5399,Telangana,55,Other,ST,Rural,83285,Farmer,No,Married,Yes
5400,Maharashtra,40,Other,ST,Rural,231552,Farmer,No,Unmarried,No
5401,Uttar Pradesh,41,Other,SC,Rural,241861,Self-employed,Yes,Married,Yes
5402,Bihar,62,Female,General,Rural,57491,Farmer,No,Married,Yes
5403,Rajasthan,31,Other,General,Rural,57951,Farmer,No,Married,No
5404,Madhya Pradesh,54,Male,General,Urban,227154,Self-employed,No,Widowed,Yes
5405,Bihar,25,Female,SC,Rural,8997,Farmer,No,Married,No
5406,Rajasthan,58,Male,SC,Rural,57350,Farmer,No,Married,No
5407,Madhya Pradesh,58,Male,General,Urban,448449,Employed,No,Widowed,Yes
5408,Rajasthan,64,Male,General,Rural,23562,Farmer,No,Married,No
5409,Madhya Pradesh,60,Female,SC,Urban,379057,Employed,Yes,Married,No
5410,Madhya Pradesh,60,Male,SC,Urban,66807,Self-employed,No,Married,Yes
5411,Rajasthan,53,Male,ST,Urban,843307,Employed,No,Married,Yes
5412,Rajasthan,38,Male,OBC,Rural,84393,Farmer,No,Married,Yes
5413,Telangana,67,Other,ST,Rural,48448,Farmer,No,Married,No
5414,Uttar Pradesh,60,Male,OBC,Urban,922549,Employed,No,Married,Yes
5415,Uttar Pradesh,40,Other,SC,Rural,54808,Farmer,No,Married,Yes
5416,Madhya Pradesh,41,Male,ST,Rural,30847,Farmer,No,Married,No
5417,Uttar Pradesh,63,Female,SC,Rural,46174,Farmer,No,Married,No
5418,Bihar,36,Other,ST,Urban,147021,Employed,No,Married,No
5419,Andhra Pradesh,53,Male,ST,Rural,81416,Farmer,No,Married,Yes
5420,Maharashtra,62,Other,SC,Urban,1982973,Government Employee,No,Widowed,No
5421,Bihar,37,Female,OBC,Rural,25910,Farmer,No,Married,Yes
5422,Rajasthan,16,Other,General,Rural,40020,Student,No,Unmarried,No
5423,Andhra Pradesh,21,Other,OBC,Urban,1557241,Employed,No,Married,Yes
5424,Telangana,31,Male,SC,Rural,181177,Farmer,No,Married,No
5425,Uttar Pradesh,30,Female,SC,Rural,125292,Farmer,No,Widowed,No
5426,Bihar,31,Female,SC,Rural,118099,Farmer,No,Married,Yes
5427,Uttar Pradesh,28,Other,SC,Urban,863428,Employed,No,Married,Yes
5428,Maharashtra,44,Other,ST,Rural,65400,Farmer,No,Married,No
5429,Telangana,41,Male,ST,Rural,91870,Farmer,Yes,Widowed,No
5430,Rajasthan,64,Female,SC,Rural,70068,Farmer,No,Married,Yes
5431,Rajasthan,30,Male,General,Urban,763021,Self-employed,No,Married,No
5432,Andhra Pradesh,40,Other,OBC,Urban,678376,Employed,No,Married,No
5433,Madhya Pradesh,49,Female,OBC,Rural,658200,Employed,No,Married,Yes
5434,Andhra Pradesh,55,Female,General,Urban,618577,Employed,No,Married,Yes
5435,Bihar,39,Female,ST,Rural,83743,Farmer,No,Married,No
5436,Andhra Pradesh,20,Other,General,Rural,1119519,Employed,No,Married,No
5437,Andhra Pradesh,58,Male,SC,Urban,1047341,Employed,No,Married,No
5438,Maharashtra,27,Other,OBC,Rural,103884,Farmer,No,Married,Yes
5439,Maharashtra,29,Other,ST,Rural,70531,Farmer,No,Married,No
5440,Bihar,30,Male,General,Urban,694955,Government Employee,No,Widowed,No
5441,Telangana,48,Other,General,Urban,380421,Self-employed,No,Married,No
5442,Bihar,53,Other,OBC,Urban,1141830,Employed,No,Married,Yes
5443,Bihar,58,Female,OBC,Rural,125240,Farmer,No,Married,No
5444,Uttar Pradesh,59,Other,OBC,Rural,189381,Daily Wage Worker,No,Married,No
5445,Madhya Pradesh,18,Other,OBC,Rural,9839,Farmer,No,Married,No
5446,Rajasthan,22,Male,General,Rural,67742,Farmer,No,Married,No
5447,Rajasthan,57,Other,SC,Rural,12691,Farmer,Yes,Married,No
5448,Telangana,24,Male,General,Urban,1048508,Employed,No,Married,Yes
5449,Rajasthan,41,Female,OBC,Rural,241233,Self-employed,No,Married,No
5450,Telangana,19,Female,OBC,Rural,42705,Farmer,No,Married,Yes
5451,Telangana,44,Female,ST,Rural,149493,Farmer,No,Married,Yes
5452,Bihar,21,Male,OBC,Rural,14259,Student,No,Unmarried,Yes
5453,Telangana,46,Other,ST,Urban,583,Farmer,No,Married,No
5454,Madhya Pradesh,43,Male,SC,Rural,191884,Daily Wage Worker,No,Married,No
5455,Rajasthan,52,Female,SC,Rural,131319,Farmer,No,Married,No
5456,Telangana,28,Other,OBC,Rural,1645729,Employed,No,Married,Yes
5457,Uttar Pradesh,60,Female,General,Urban,708454,Employed,No,Married,Yes
5458,Andhra Pradesh,59,Other,SC,Rural,891626,Employed,Yes,Married,Yes
5459,Bihar,30,Other,SC,Rural,139974,Farmer,No,Widowed,No
5460,Telangana,67,Male,SC,Rural,184523,Farmer,No,Married,No
5461,Madhya Pradesh,48,Other,General,Rural,114065,Farmer,No,Married,Yes
5462,Uttar Pradesh,51,Other,General,Rural,84560,Employed,No,Married,Yes
5463,Maharashtra,48,Male,ST,Urban,210291,Farmer,No,Married,No
5464,Uttar Pradesh,58,Male,ST,Rural,2611,Farmer,No,Widowed,Yes
5465,Andhra Pradesh,44,Other,General,Urban,1497421,Employed,No,Married,Yes
5466,Rajasthan,29,Male,SC,Rural,11916,Farmer,No,Married,Yes
5467,Bihar,60,Female,OBC,Rural,43897,Farmer,No,Married,Yes
5468,Andhra Pradesh,48,Male,OBC,Rural,1522346,Employed,No,Married,No
5469,Telangana,15,Male,SC,Rural,33502,Student,Yes,Unmarried,No
5470,Maharashtra,59,Male,SC,Urban,340786,Self-employed,No,Married,No
5471,Andhra Pradesh,20,Female,OBC,Rural,13985,Farmer,No,Married,Yes
5472,Bihar,32,Other,SC,Rural,63752,Farmer,No,Married,Yes
5473,Rajasthan,58,Female,ST,Rural,36794,Farmer,No,Married,No
5474,Telangana,43,Other,OBC,Urban,393805,Government Employee,No,Married,Yes
5475,Andhra Pradesh,30,Other,ST,Rural,31311,Farmer,No,Widowed,No
5476,Andhra Pradesh,58,Other,OBC,Urban,1632370,Employed,No,Married,Yes
5477,Maharashtra,39,Female,ST,Rural,328544,Daily Wage Worker,No,Unmarried,No
5478,Telangana,26,Other,OBC,Rural,21658,Farmer,No,Married,No
5479,Bihar,64,Female,OBC,Rural,134925,Farmer,No,Married,No
5480,Rajasthan,66,Male,ST,Rural,115486,Farmer,No,Unmarried,Yes
5481,Andhra Pradesh,54,Female,OBC,Urban,446,Farmer,No,Married,Yes
5482,Rajasthan,37,Female,OBC,Rural,85666,Farmer,No,Married,No
5483,Uttar Pradesh,50,Female,OBC,Rural,112016,Farmer,No,Married,No
5484,Rajasthan,57,Female,SC,Urban,136972,Employed,No,Married,No
5485,Uttar Pradesh,56,Female,SC,Rural,91616,Farmer,No,Married,No
5486,Bihar,49,Other,ST,Rural,24314,Farmer,No,Married,Yes
5487,Bihar,28,Male,OBC,Urban,310999,Employed,No,Married,Yes
5488,Rajasthan,24,Female,ST,Rural,112020,Farmer,No,Married,Yes
5489,Maharashtra,22,Other,General,Rural,494786,Self-employed,No,Married,Yes
5490,Rajasthan,33,Female,General,Rural,142532,Farmer,No,Married,No
5491,Uttar Pradesh,28,Male,ST,Rural,40134,Daily Wage Worker,No,Married,No
5492,Bihar,52,Male,OBC,Rural,611616,Self-employed,No,Widowed,Yes
5493,Maharashtra,41,Other,OBC,Rural,1950211,Employed,No,Married,Yes
5494,Telangana,56,Other,SC,Rural,97538,Daily Wage Worker,No,Married,Yes
5495,Bihar,18,Other,ST,Rural,34809,Farmer,No,Married,No
5496,Bihar,30,Other,ST,Rural,103464,Farmer,No,Married,No
5497,Uttar Pradesh,54,Male,SC,Rural,45237,Farmer,Yes,Married,Yes
5498,Rajasthan,23,Male,SC,Rural,179988,Farmer,Yes,Married,Yes
5499,Uttar Pradesh,18,Male,OBC,Urban,589733,Self-employed,No,Married,No
5500,Bihar,54,Male,General,Rural,391680,Self-employed,No,Married,No
5501,Andhra Pradesh,22,Other,General,Urban,752436,Government Employee,No,Unmarried,Yes
5502,Andhra Pradesh,36,Female,ST,Urban,859387,Government Employee,Yes,Married,Yes
5503,Bihar,52,Female,ST,Urban,16519,Farmer,No,Married,No
5504,Maharashtra,30,Female,General,Urban,2332648,Employed,No,Widowed,No
5505,Maharashtra,42,Female,ST,Rural,209306,Farmer,No,Unmarried,Yes
5506,Bihar,30,Other,General,Rural,3549,Farmer,No,Widowed,No
5507,Andhra Pradesh,67,Female,OBC,Urban,112015,Farmer,No,Widowed,No
5508,Madhya Pradesh,52,Male,SC,Urban,737606,Employed,No,Married,Yes
5509,Uttar Pradesh,69,Female,SC,Rural,33331,Farmer,Yes,Unmarried,Yes
5510,Bihar,56,Other,SC,Rural,5740,Farmer,No,Married,Yes
5511,Maharashtra,32,Other,ST,Rural,114166,Farmer,No,Married,No
5512,Telangana,28,Female,ST,Urban,209809,Self-employed,No,Married,No
5513,Rajasthan,32,Female,OBC,Rural,102038,Farmer,No,Married,Yes
5514,Uttar Pradesh,40,Male,General,Urban,755730,Self-employed,No,Widowed,No
5515,Uttar Pradesh,46,Other,OBC,Rural,156312,Farmer,No,Married,No
5516,Andhra Pradesh,59,Female,SC,Rural,2799,Farmer,No,Married,Yes
5517,Rajasthan,66,Female,ST,Rural,10199,Farmer,No,Married,Yes
5518,Bihar,52,Other,OBC,Rural,49877,Farmer,No,Unmarried,No
5519,Maharashtra,66,Male,ST,Rural,195778,Farmer,No,Married,Yes
5520,Andhra Pradesh,42,Female,SC,Rural,55337,Farmer,No,Married,Yes
5521,Maharashtra,58,Female,SC,Urban,1835932,Employed,No,Married,Yes
5522,Maharashtra,65,Male,OBC,Rural,201114,Farmer,No,Married,No
5523,Rajasthan,50,Female,SC,Rural,124406,Farmer,No,Married,Yes
5524,Andhra Pradesh,58,Other,OBC,Rural,88014,Farmer,No,Married,No
5525,Bihar,36,Other,ST,Rural,115980,Farmer,No,Widowed,No
5526,Uttar Pradesh,48,Other,General,Rural,472123,Self-employed,No,Married,No
5527,Maharashtra,59,Female,General,Urban,2138454,Employed,No,Married,Yes
5528,Maharashtra,18,Other,SC,Urban,127104,Farmer,No,Married,No
5529,Bihar,56,Female,SC,Urban,124656,Farmer,Yes,Widowed,No
5530,Andhra Pradesh,59,Male,SC,Rural,605014,Self-employed,No,Married,No
5531,Maharashtra,27,Other,SC,Urban,255880,Daily Wage Worker,No,Married,No
5532,Uttar Pradesh,67,Male,OBC,Rural,101889,Farmer,No,Married,Yes
5533,Maharashtra,32,Female,ST,Rural,6332,Farmer,No,Married,No
5534,Rajasthan,48,Male,SC,Rural,133155,Farmer,No,Married,Yes
5535,Uttar Pradesh,51,Male,General,Urban,365146,Self-employed,No,Widowed,No
5536,Maharashtra,47,Other,SC,Urban,119642,Daily Wage Worker,No,Unmarried,No
5537,Maharashtra,34,Female,General,Rural,144348,Farmer,No,Married,Yes
5538,Andhra Pradesh,30,Female,ST,Rural,234206,Daily Wage Worker,No,Widowed,Yes
5539,Andhra Pradesh,21,Other,OBC,Urban,3827,Farmer,No,Married,No
5540,Andhra Pradesh,56,Female,OBC,Rural,12987,Farmer,No,Married,No
5541,Andhra Pradesh,42,Female,SC,Urban,124251,Farmer,No,Married,Yes
5542,Maharashtra,19,Male,General,Rural,47080,Farmer,No,Married,Yes
5543,Madhya Pradesh,31,Other,General,Rural,1179588,Employed,No,Married,Yes
5544,Maharashtra,52,Female,SC,Urban,1967016,Employed,Yes,Widowed,Yes
5545,Maharashtra,45,Male,General,Urban,1440043,Government Employee,No,Married,No
5546,Telangana,68,Male,OBC,Rural,111554,Farmer,No,Married,Yes
5547,Bihar,34,Female,SC,Urban,108278,Farmer,No,Married,Yes
5548,Andhra Pradesh,30,Female,General,Rural,114350,Farmer,No,Widowed,No
5549,Rajasthan,56,Female,OBC,Rural,706888,Employed,No,Married,Yes
5550,Madhya Pradesh,60,Female,SC,Urban,337987,Employed,No,Widowed,Yes
5551,Bihar,57,Female,General,Rural,95313,Daily Wage Worker,No,Married,Yes
5552,Bihar,33,Other,ST,Rural,32926,Farmer,No,Widowed,No
5553,Bihar,25,Female,General,Rural,177613,Self-employed,No,Married,Yes
5554,Madhya Pradesh,58,Female,ST,Rural,52386,Farmer,No,Married,No
5555,Rajasthan,51,Male,General,Rural,41967,Farmer,No,Widowed,No
5556,Uttar Pradesh,37,Female,SC,Rural,48316,Farmer,No,Married,No
5557,Andhra Pradesh,45,Other,General,Rural,804096,Employed,No,Married,No
5558,Madhya Pradesh,56,Female,OBC,Rural,1221280,Employed,No,Unmarried,Yes
5559,Andhra Pradesh,56,Other,OBC,Urban,575130,Employed,No,Married,No
5560,Madhya Pradesh,40,Other,OBC,Urban,1363048,Employed,No,Married,No
5561,Maharashtra,28,Male,OBC,Rural,234790,Farmer,No,Married,No
5562,Rajasthan,68,Female,ST,Rural,110518,Farmer,No,Married,No
5563,Rajasthan,37,Female,OBC,Urban,68334,Farmer,No,Married,No
5564,Madhya Pradesh,64,Female,SC,Rural,6219,Farmer,Yes,Unmarried,Yes
5565,Andhra Pradesh,54,Other,General,Urban,893516,Self-employed,No,Married,Yes
5566,Uttar Pradesh,37,Female,ST,Urban,109813,Daily Wage Worker,No,Married,No
5567,Telangana,51,Female,ST,Urban,1739895,Government Employee,No,Married,No
5568,Bihar,68,Male,ST,Rural,128420,Farmer,Yes,Widowed,Yes
5569,Rajasthan,22,Female,General,Urban,237197,Employed,No,Married,Yes
5570,Maharashtra,30,Other,OBC,Urban,172029,Daily Wage Worker,No,Widowed,No
5571,Rajasthan,40,Female,ST,Rural,64485,Farmer,Yes,Married,No
5572,Madhya Pradesh,54,Other,General,Rural,377956,Self-employed,No,Married,No
5573,Maharashtra,56,Female,OBC,Rural,298984,Daily Wage Worker,No,Married,Yes
5574,Maharashtra,59,Male,SC,Rural,83299,Farmer,Yes,Married,No
5575,Andhra Pradesh,18,Female,ST,Rural,79247,Farmer,No,Married,No
5576,Madhya Pradesh,58,Female,ST,Rural,85261,Farmer,No,Married,No
5577,Andhra Pradesh,24,Female,ST,Rural,58152,Farmer,Yes,Married,Yes
5578,Rajasthan,35,Other,General,Urban,1785321,Government Employee,No,Married,No
5579,Uttar Pradesh,42,Female,ST,Rural,53954,Farmer,No,Married,Yes
5580,Telangana,64,Other,ST,Rural,1664434,Employed,No,Married,Yes
5581,Madhya Pradesh,21,Other,OBC,Urban,591940,Employed,No,Married,No
5582,Andhra Pradesh,50,Female,OBC,Rural,114265,Farmer,No,Widowed,No
5583,Rajasthan,53,Female,General,Rural,1115254,Employed,No,Widowed,No
5584,Bihar,18,Female,OBC,Rural,6944,Student,No,Unmarried,No
5585,Maharashtra,48,Other,SC,Urban,929642,Employed,No,Married,Yes
5586,Madhya Pradesh,57,Female,OBC,Urban,85638,Farmer,No,Married,Yes
5587,Rajasthan,39,Other,ST,Rural,172459,Farmer,Yes,Married,Yes
5588,Madhya Pradesh,30,Female,OBC,Urban,1619184,Employed,No,Married,No
5589,Madhya Pradesh,70,Female,ST,Rural,166301,Farmer,No,Married,Yes
5590,Bihar,49,Male,OBC,Rural,22572,Farmer,No,Married,Yes
5591,Andhra Pradesh,33,Female,OBC,Rural,86076,Farmer,No,Married,Yes
5592,Maharashtra,45,Other,OBC,Rural,97977,Farmer,No,Married,No
5593,Maharashtra,32,Other,General,Urban,1961581,Government Employee,No,Married,Yes
5594,Maharashtra,35,Female,OBC,Urban,2060961,Employed,No,Married,Yes
5595,Madhya Pradesh,45,Male,General,Rural,44364,Farmer,No,Married,No
5596,Maharashtra,14,Other,ST,Urban,43204,Student,No,Unmarried,No
5597,Telangana,62,Other,OBC,Rural,86642,Farmer,No,Married,No
5598,Rajasthan,55,Female,ST,Urban,176624,Farmer,Yes,Married,No
5599,Telangana,59,Other,SC,Urban,1636831,Employed,No,Married,No
5600,Telangana,35,Male,OBC,Urban,981582,Employed,No,Married,Yes
5601,Rajasthan,42,Male,SC,Rural,166923,Farmer,No,Married,Yes
5602,Andhra Pradesh,20,Male,ST,Rural,163543,Farmer,Yes,Married,No
5603,Uttar Pradesh,41,Other,ST,Rural,115314,Farmer,No,Married,Yes
5604,Andhra Pradesh,30,Male,OBC,Rural,14588,Farmer,No,Married,No
5605,Maharashtra,61,Male,OBC,Urban,801853,Employed,No,Married,Yes
